Description and notes:,,,,,,,,
Session Start Time:,Thu Jun 6 11:47:57 2024,,,,,,,
Duration (seconds):,1533,,,,,,,
,[Note: All data except Raw IBI applies to the time offset.  Raw IBI is included for researchers.],,,,,,,
,,,,,,,,
,Low %,Medium %,High %,,,,,
,96,4,0,,,,,
Time Offset,HeartRate,Zone Score,Accum. Score,Coherence,Achievement,Artifact,EP,Raw IBI
0:00:32,82.1693,0,0,0.1,1.2,,0.16,729
0:00:33,84.246,0,0,0.3,1.4,,0.3,651
0:00:33,85.3971,0,0,0.3,1.4,,0.3,962
0:00:33,85.7143,0,0,0.3,1.4,,0.3,686
0:00:34,83.7755,0,0,0.3,1.4,,0.3,863
0:00:34,80.8843,0,0,0.3,1.4,,0.3,651
0:00:34,77.7001,0,0,0.3,1.4,,0.3,700
0:00:35,76.1421,0,0,0.3,1.4,,0.3,594
0:00:35,75.6048,0,0,0.3,1.4,,0.3,984
0:00:35,75.4717,0,0,0.3,1.4,,0.3,764
0:00:36,76.3359,0,0,0.3,1.4,,0.3,1019
0:00:36,77.7403,0,0,0.2,1.6,,0.18,764
0:00:36,78.3494,0,0,0.2,1.6,,0.18,870
0:00:37,78.5546,0,0,0.2,1.6,,0.18,651
0:00:37,78.2065,0,0,0.2,1.6,,0.18,750
0:00:37,76.7656,0,0,0.2,1.6,,0.18,1047
0:00:38,75.4717,0,0,0.2,1.6,,0.18,800
0:00:38,75.4527,0,0,0.2,1.6,,0.18,778
0:00:38,76.0649,0,0,0.2,1.6,,0.18,877
0:00:39,76.864,0,0,0.2,1.6,,0.18,630
0:00:39,78.2677,0,0,0.2,1.6,,0.18,1047
0:00:39,79.3441,0,0,0.2,1.8,,0.21,842
0:00:40,77.0021,0,0,0.2,1.8,,0.21,771
0:00:40,75.0563,0,0,0.2,1.8,,0.21,814
0:00:40,73.7644,0,0,0.2,1.8,,0.21,594
0:00:41,74.2942,0,0,0.2,1.8,,0.21,927
0:00:41,74.3679,0,0,0.2,1.8,,0.21,771
0:00:41,76.9034,0,0,0.2,1.8,,0.21,601
0:00:42,77.4793,0,0,0.2,1.8,,0.21,693
0:00:42,79.639,0,0,0.2,1.8,,0.21,863
0:00:42,80.3859,0,0,0.2,1.8,,0.21,722
0:00:43,81.2348,0,0,0.3,2.1,,0.33,679
0:00:43,82.3723,0,0,0.3,2.1,,0.33,750
0:00:43,85.2031,0,0,0.3,2.1,,0.33,807
0:00:44,85.8861,0,0,0.3,2.1,,0.33,672
0:00:44,85.4457,0,0,0.3,2.1,,0.33,828
0:00:44,84.8176,0,0,0.3,2.1,,0.33,778
0:00:45,83.8457,0,0,0.3,2.1,,0.33,821
0:00:45,81.6771,0,0,0.3,2.1,,0.33,1111
0:00:45,78.7608,0,0,0.3,2.1,,0.33,800
0:00:46,76.4721,0,0,0.3,2.1,,0.33,800
0:00:46,74.9064,0,0,0,2.1,,0.01,814
0:00:46,73.1886,0,0,0,2.1,,0.01,856
0:00:47,72.3589,0,0,0,2.1,,0.01,778
0:00:47,72.8332,0,0,0,2.1,,0.01,771
0:00:47,73.2064,0,0,0,2.1,,0.01,764
0:00:47,73.1886,0,0,0,2.1,,0.01,764
0:00:48,74.4602,0,0,0,2.1,,0.01,828
0:00:48,76.4721,0,0,0,2.1,,0.01,955
0:00:48,78.2269,0,0,0,2.1,,0.01,764
0:00:49,79.3651,0,0,0,2.1,,0.01,1040
0:00:49,80.5802,0,0,0.6,2.6,,0.75,757
0:00:49,79.9787,0,0,0.6,2.6,,0.75,1019
0:00:50,78.4929,0,0,0.6,2.6,,0.75,913
0:00:50,76.6479,0,0,0.6,2.6,,0.75,920
0:00:50,75.3958,0,0,0.6,2.6,,0.75,785
0:00:51,74.3126,0,0,0.6,2.6,,0.75,842
0:00:51,73.9098,0,0,0.6,2.6,,0.75,977
0:00:51,75.4148,0,0,0.6,2.6,,0.75,665
0:00:52,76.746,0,0,0.6,2.6,,0.75,969
0:00:52,77.7202,0,0,0.6,2.6,,0.75,849
0:00:52,78.5752,0,0,0.6,3.2,,0.77,1026
0:00:53,80.5802,0,0,0.6,3.2,,0.77,849
0:00:53,81.2348,0,0,0.6,3.2,,0.77,778
0:00:53,82.5991,0,0,0.6,3.2,,0.77,969
0:00:54,84.3882,0,0,0.6,3.2,,0.77,729
0:00:54,85.4214,0,0,0.6,3.2,,0.77,1040
0:00:54,84.507,0,0,0.6,3.2,,0.77,771
0:00:55,82.8272,0,0,0.6,3.2,,0.77,913
0:00:55,79.2393,0,0,0.6,3.2,,0.77,693
0:00:55,75.0751,0,0,0.6,3.2,,0.77,715
0:00:56,73.8371,0,0,0.5,3.7,,0.66,630
0:00:56,74.0558,0,0,0.5,3.7,,0.66,750
0:00:56,72.2717,0,0,0.5,3.7,,0.66,906
0:00:57,73.0816,0,0,0.5,3.7,,0.66,715
0:00:57,75.2634,0,0,0.5,3.7,,0.66,580
0:00:57,74.0741,0,0,0.5,3.7,,0.66,708
0:00:58,73.3676,0,0,0.5,3.7,,0.66,948
0:00:58,75.6811,0,0,0.5,3.7,,0.66,757
0:00:58,77.5194,0,0,0.5,3.7,,0.66,729
0:00:59,79.1348,0,0,0.5,3.7,,0.66,736
0:00:59,80.4937,0,0,0.4,4.2,,0.56,637
0:00:59,80.1496,0,0,0.4,4.2,,0.56,700
0:01:00,79.9787,0,0,0.4,4.2,,0.56,608
0:01:00,79.5967,0,0,0.4,4.2,,0.56,757
0:01:00,77.0218,0,0,0.4,4.2,,0.56,785
0:01:01,76.7263,0,0,0.4,4.2,,0.56,821
0:01:01,76.7853,0,0,0.4,4.2,,0.56,708
0:01:01,76.1035,0,0,0.4,4.2,,0.56,800
0:01:02,76.5111,0,0,0.4,4.2,,0.56,672
0:01:02,78.329,0,0,0.4,4.2,,0.56,651
0:01:02,79.7448,0,0,0.3,4.5,,0.4,998
0:01:03,81.0154,0,0,0.3,4.5,,0.4,835
0:01:03,82.2143,0,0,0.3,4.5,,0.4,849
0:01:03,81.4996,0,0,0.3,4.5,,0.4,778
0:01:03,81.7884,0,0,0.3,4.5,,0.4,821
0:01:04,81.8331,0,0,0.3,4.5,,0.4,665
0:01:04,81.5661,0,0,0.3,4.5,,0.4,637
0:01:04,78.7402,0,0,0.3,4.5,,0.4,807
0:01:05,75.1127,0,0,0.3,4.5,,0.4,877
0:01:05,72.7626,0,0,0.3,4.5,,0.4,821
0:01:05,71.5649,0,0,0.8,5.3,,1.17,800
0:01:06,72.4463,0,0,0.8,5.3,,1.17,693
0:01:06,76.5892,0,0,0.8,5.3,,1.17,821
0:01:06,79.2184,0,0,0.8,5.3,,1.17,1026
0:01:07,80.4074,0,0,0.8,5.3,,1.17,722
0:01:07,81.1688,0,0,0.8,5.3,,1.17,998
0:01:07,79.7872,0,0,0.8,5.3,,1.17,715
0:01:08,77.4593,0,0,0.8,5.3,,1.17,892
0:01:08,77.1208,0,0,0.8,5.3,,1.17,743
0:01:08,76.1228,0,0,0.8,5.3,,1.17,969
0:01:09,73.4394,0,0,1.1,6.3,,1.96,764
0:01:09,72.8509,0,0,1.1,6.3,,1.96,800
0:01:09,73.2422,0,0,1.1,6.3,,1.96,792
0:01:10,72.3066,0,0,1.1,6.3,,1.96,644
0:01:10,70.7714,0,0,1.1,6.3,,1.96,750
0:01:10,71.3267,0,0,1.1,6.3,,1.96,750
0:01:11,70.2412,0,0,1.1,6.3,,1.96,601
0:01:11,68.1973,0,0,1.1,6.3,,1.96,800
0:01:11,68.697,0,0,1.1,6.3,,1.96,672
0:01:12,70.5053,0,0,1.1,6.3,,1.96,679
0:01:12,70.0935,0,0,1.2,7.6,,2.4,594
0:01:12,71.4286,0,0,1.2,7.6,,2.4,651
0:01:13,74.001,0,0,1.2,7.6,,2.4,792
0:01:13,73.7101,0,0,1.2,7.6,,2.4,700
0:01:13,71.9942,0,0,1.2,7.6,,2.4,700
0:01:14,70.4556,0,0,1.2,7.6,,2.4,771
0:01:14,68.1508,0,0,1.2,7.6,,2.4,587
0:01:14,65.6168,0,0,1.2,7.6,,2.4,637
0:01:15,64.907,0,0,1.2,7.6,,2.4,615
0:01:15,65.0477,0,0,1.2,7.6,,2.4,623
0:01:15,67.766,0,0,0.8,8.3,,1.15,573
0:01:16,69.4284,0,0,0.8,8.3,,1.15,623
0:01:16,70.5219,0,0,0.8,8.3,,1.15,665
0:01:16,70.2083,0,0,0.8,8.3,,1.15,757
0:01:17,70.8048,0,0,0.8,8.3,,1.15,623
0:01:17,70.2741,0,0,0.8,8.3,,1.15,672
