Description and notes:,,,,,,,,
Session Start Time:,Wed Jun 5 14:05:21 2024,,,,,,,
Duration (seconds):,751,,,,,,,
,[Note: All data except Raw IBI applies to the time offset.  Raw IBI is included for researchers.],,,,,,,
0:00:40,80.9717,0,0,0,8.7,,0.05,835
0:00:40,80.0854,0,0,0,8.7,,0.05,637
0:00:40,79.4913,0,0,0,8.7,,0.05,651
0:00:41,78.1047,0,0,0,8.7,,0.05,672
0:00:41,76.3942,0,0,0,8.7,,0.05,651
0:00:41,74.5898,0,0,0,8.7,,0.05,679
0:00:42,73.4035,0,0,0,8.7,,0.05,785
0:00:42,73.0282,0,0,0,8.7,,0.05,863
0:00:42,73.8552,0,0,0,8.7,,0.05,899
0:00:43,76.2777,0,0,0.1,8.8,,0.07,877
0:00:43,78.4929,0,0,0.1,8.8,,0.07,821
0:00:43,79.5334,0,0,0.1,8.8,,0.07,757
0:00:44,79.3021,0,0,0.1,8.8,,0.07,778
0:00:44,78.9058,0,0,0.1,8.8,,0.07,800
0:00:45,79.2393,0,0,0.1,8.8,,0.07,856
0:00:45,81.2128,0,0,0.1,8.8,,0.07,729
0:00:45,83.1025,0,0,0.1,8.8,,0.07,828
0:00:46,86.8558,0,0,0.1,8.8,,0.07,785
0:00:46,91.352,0,0,0.1,8.8,,0.07,729
0:00:46,91.2409,0,0,0.1,8.9,,0.12,800
0:00:47,91.9681,0,0,0.1,8.9,,0.12,686
0:00:47,92.4214,0,0,0.1,8.9,,0.12,637
0:00:47,91.352,0,0,0.1,8.9,,0.12,679
0:00:48,89.579,0,0,0.1,8.9,,0.12,679
0:00:48,89.7666,0,0,0.1,8.9,,0.12,686
0:00:48,87.8477,0,0,0.1,8.9,,0.12,814
0:00:49,85.2515,0,0,0.1,8.9,,0.12,672
0:00:49,83.426,0,0,0.1,8.9,,0.12,686
0:00:50,81.9672,0,0,0.1,8.9,,0.12,722
0:00:50,80.8625,0,0,0.5,9.5,,0.69,807
0:00:50,79.7872,0,0,0.5,9.5,,0.69,856
0:00:51,78.9058,0,0,0.5,9.5,,0.69,849
0:00:51,77.2599,0,0,0.5,9.5,,0.69,856
0:00:51,76.1228,0,0,0.5,9.5,,0.69,842
0:00:52,75.2257,0,0,0.5,9.5,,0.69,842
0:00:52,75.1691,0,0,0.5,9.5,,0.69,835
0:00:52,76.5501,0,0,0.5,9.5,,0.69,835
0:00:53,78.7608,0,0,0.5,9.5,,0.69,835
0:00:53,80.6018,0,0,0.5,9.5,,0.69,821
0:00:53,81.4775,0,0,1.4,10.8,,2.98,814
0:00:54,81.4553,0,0,1.4,10.8,,2.98,743
0:00:54,80.9935,0,0,1.4,10.8,,2.98,842
0:00:55,79.4071,0,0,1.4,10.8,,2.98,778
0:00:55,77.3395,0,0,1.4,10.8,,2.98,750
0:00:55,75.662,0,0,1.4,10.8,,2.98,800
0:00:56,74.129,0,0,1.4,10.8,,2.98,736
0:00:56,72.692,0,0,1.4,10.8,,2.98,679
0:00:56,72.0461,0,0,1.4,10.8,,2.98,757
0:00:57,71.7875,0,0,1.4,10.8,,2.98,715
0:00:57,71.8391,1,1,1.9,12.7,,5.72,672
0:00:57,72.2369,1,1,1.9,12.7,,5.72,651
0:00:58,73.6377,1,1,1.9,12.7,,5.72,785
0:00:58,75.6239,1,1,1.9,12.7,,5.72,686
0:00:58,78.0031,1,1,1.9,12.7,,5.72,679
0:00:59,79.2393,1,1,1.9,12.7,,5.72,686
0:00:59,80.171,1,1,1.9,12.7,,5.72,722
0:01:00,79.9574,1,1,1.9,12.7,,5.72,587
0:01:00,79.1766,1,1,1.9,12.7,,5.72,587
0:01:00,77.2201,1,1,1.9,12.7,,5.72,644
0:01:01,76.1035,0,0,1.8,14.5,,4.94,658
0:01:01,73.7101,0,0,1.8,14.5,,4.94,630
0:01:01,70.8717,0,0,1.8,14.5,,4.94,644
0:01:02,68.089,0,0,1.8,14.5,,4.94,601
0:01:02,66.0939,0,0,1.8,14.5,,4.94,637
0:01:02,64.7808,0,0,1.8,14.5,,4.94,722
0:01:03,64.53,0,0,1.8,14.5,,4.94,821
0:01:03,64.8929,0,0,1.8,14.5,,4.94,1069
0:01:03,66.0357,0,0,1.8,14.5,,4.94,757
0:01:04,67.6285,0,0,1.8,14.5,,4.94,623
0:01:04,69.979,0,0,1.3,15.8,,2.59,630
0:01:05,72.8686,0,0,1.3,15.8,,2.59,807
0:01:05,74.6083,0,0,1.3,15.8,,2.59,736
0:01:05,74.9813,0,0,1.3,15.8,,2.59,870
0:01:06,75.8534,0,0,1.3,15.8,,2.59,750
0:01:06,74.813,0,0,1.3,15.8,,2.59,736
0:01:06,74.9625,0,0,1.3,15.8,,2.59,615
0:01:07,77.2201,0,0,1.3,15.8,,2.59,722
0:01:07,79.1975,0,0,1.3,15.8,,2.59,686
0:01:07,79.7024,0,0,1.3,15.8,,2.59,587
0:01:08,80.7972,0,0,1,16.8,,1.61,672
0:01:08,79.766,0,0,1,16.8,,1.61,835
0:01:08,77.4994,0,0,1,16.8,,1.61,962
0:01:09,75.662,0,0,1,16.8,,1.61,828
0:01:09,74.0375,0,0,1,16.8,,1.61,821
0:01:10,74.0192,0,0,1,16.8,,1.61,700
0:01:10,73.6377,0,0,1,16.8,,1.61,906
0:01:10,73.4574,0,0,1,16.8,,1.61,856
0:01:11,75.8725,0,0,1,16.8,,1.61,835
0:01:11,79.9148,0,0,1,16.8,,1.61,693
0:01:11,83.3102,0,0,0.5,17.3,,0.64,693
0:01:12,85.8124,0,0,0.5,17.3,,0.64,700
0:01:12,88.1316,0,0,0.5,17.3,,0.64,821
0:01:12,86.9565,0,0,0.5,17.3,,0.64,934
0:01:13,85.3485,0,0,0.5,17.3,,0.64,814
0:01:13,83.5655,0,0,0.5,17.3,,0.64,1026
0:01:13,83.6587,0,0,0.5,17.3,,0.64,863
0:01:14,84.1987,0,0,0.5,17.3,,0.64,821
0:01:14,82.6446,0,0,0.5,17.3,,0.64,722
0:01:15,81.1688,0,0,0.5,17.3,,0.64,764
0:01:15,79.5967,0,0,0.6,17.9,,0.84,977
0:01:15,78.2269,0,0,0.6,17.9,,0.84,1139
0:01:16,76.9823,0,0,0.6,17.9,,0.84,934
0:01:16,78.3904,0,0,0.6,17.9,,0.84,1005
0:01:16,79.2393,0,0,0.6,17.9,,0.84,892
0:01:17,80.4505,0,0,0.6,17.9,,0.84,991
0:01:17,81.0811,0,0,0.6,17.9,,0.84,842
0:01:17,82.7586,0,0,0.6,17.9,,0.84,885
0:01:18,83.8223,0,0,0.6,17.9,,0.84,821
0:01:18,84.6979,0,0,0.6,17.9,,0.84,814
0:01:18,84.9377,0,0,0.8,18.7,,1.27,800
0:01:19,85.5432,0,0,0.8,18.7,,1.27,835
0:01:19,85.0099,0,0,0.8,18.7,,1.27,828
0:01:20,85.5188,0,0,0.8,18.7,,1.27,771
0:01:20,85.6898,0,0,0.8,18.7,,1.27,927
0:01:20,85.6409,0,0,0.8,18.7,,1.27,877
0:01:21,85.7143,0,0,0.8,18.7,,1.27,736
0:01:21,85.7143,0,0,0.8,18.7,,1.27,856
0:01:21,86.6051,0,0,0.8,18.7,,1.27,700
0:01:22,88.2613,0,0,0.8,18.7,,1.27,778
0:01:22,90.4432,0,0,0.7,19.4,,1.06,863
0:01:22,92.0245,0,0,0.7,19.4,,1.06,863
0:01:23,93.1677,0,0,0.7,19.4,,1.06,842
0:01:23,92.4214,0,0,0.7,19.4,,1.06,856
0:01:24,90.1984,0,0,0.7,19.4,,1.06,885
0:01:24,87.3871,0,0,0.7,19.4,,1.06,877
0:01:24,85.7388,0,0,0.7,19.4,,1.06,849
0:01:25,84.7458,0,0,0.7,19.4,,1.06,856
0:01:25,83.6587,0,0,0.7,19.4,,1.06,743
0:01:25,83.4492,0,0,0.7,19.4,,1.06,856
0:01:26,83.7521,0,0,0.7,20.1,,1.03,800
0:01:26,85.2757,0,0,0.7,20.1,,1.03,658
0:01:26,87.5146,0,0,0.7,20.1,,1.03,637
0:01:27,89.153,0,0,0.7,20.1,,1.03,764
0:01:27,90.4704,0,0,0.7,20.1,,1.03,835
0:01:27,91.4355,0,0,0.7,20.1,,1.03,764
0:01:28,92.0245,0,0,0.7,20.1,,1.03,821
0:01:28,91.13,0,0,0.7,20.1,,1.03,863
0:01:29,90.7167,0,0,0.7,20.1,,1.03,842
0:01:29,91.1023,0,0,0.7,20.1,,1.03,842
0:01:29,91.9963,0,0,0.6,20.8,,0.91,814
0:01:30,91.2686,0,0,0.6,20.8,,0.91,807
0:01:30,91.2964,0,0,0.6,20.8,,0.91,913
0:01:30,91.2964,0,0,0.6,20.8,,0.91,800
0:01:31,90.7167,0,0,0.6,20.8,,0.91,927
0:01:31,90.7167,0,0,0.6,20.8,,0.91,835
0:01:31,88.9944,0,0,0.6,20.8,,0.91,729
0:01:32,86.2813,0,0,0.6,20.8,,0.91,665
0:01:32,85.1547,0,0,0.6,20.8,,0.91,807
0:01:32,84.7697,0,0,0.6,20.8,,0.91,686
0:01:33,83.3333,0,0,0.7,21.5,,1.1,637
0:01:33,83.1947,0,0,0.7,21.5,,1.1,715
0:01:34,84.0101,0,0,0.7,21.5,,1.1,778
0:01:34,84.0807,0,0,0.7,21.5,,1.1,651
0:01:34,83.612,0,0,0.7,21.5,,1.1,807
0:01:35,84.9618,0,0,0.7,21.5,,1.1,1005
0:01:35,87.1586,0,0,0.7,21.5,,1.1,899
0:01:35,89.5255,0,0,0.7,21.5,,1.1,679
0:01:36,90.854,0,0,0.7,21.5,,1.1,679
0:01:36,91.6031,0,0,0.7,21.5,,1.1,686
0:01:36,90.3614,0,0,0.3,21.8,,0.4,715
0:01:37,88.7049,0,0,0.3,21.8,,0.4,736
0:01:37,86.9061,0,0,0.3,21.8,,0.4,800
0:01:37,84.4119,0,0,0.3,21.8,,0.4,658
0:01:38,82.9876,0,0,0.3,21.8,,0.4,757
0:01:38,83.2178,0,0,0.3,21.8,,0.4,644
0:01:39,84.0101,0,0,0.3,21.8,,0.4,715
0:01:39,84.9137,0,0,0.3,21.8,,0.4,778
0:01:39,87.3871,0,0,0.3,21.8,,0.4,828
0:01:40,89.8204,0,0,0.3,21.8,,0.4,842
0:01:40,90.9091,0,0,0.2,22.1,,0.24,736
0:01:40,90.8816,0,0,0.2,22.1,,0.24,693
0:01:41,89.0736,0,0,0.2,22.1,,0.24,807
0:01:41,86.7553,0,0,0.2,22.1,,0.24,644
0:01:41,83.1255,0,0,0.2,22.1,,0.24,587
0:01:42,79.1348,0,0,0.2,22.1,,0.24,842
0:01:42,75.1503,0,0,0.2,22.1,,0.24,863
0:01:42,72.4813,0,0,0.2,22.1,,0.24,729
0:01:43,70.4556,0,0,0.2,22.1,,0.24,828
0:01:43,69.8324,0,0,0.2,22.1,,0.24,785
0:01:44,69.8649,0,0,0.1,22.2,,0.12,601
0:01:44,71.0564,0,0,0.1,22.2,,0.12,580
0:01:44,72.5338,0,0,0.1,22.2,,0.12,700
0:01:45,74.2942,0,0,0.1,22.2,,0.12,552
0:01:45,75.7193,0,0,0.1,22.2,,0.12,672
0:01:45,76.6675,0,0,0.1,22.2,,0.12,729
0:01:46,76.7263,0,0,0.1,22.2,,0.12,877
0:01:46,77.0218,0,0,0.1,22.2,,0.12,722
0:01:46,77.3196,0,0,0.1,22.2,,0.12,835
0:01:47,76.5892,0,0,0.1,22.2,,0.12,771
0:01:47,76.9231,0,0,0.1,22.3,,0.09,778
0:01:47,77.8008,0,0,0.1,22.3,,0.09,672
0:01:48,77.4593,0,0,0.1,22.3,,0.09,580
0:01:48,76.5306,0,0,0.1,22.3,,0.09,672
0:01:49,76.7656,0,0,0.1,22.3,,0.09,778
0:01:49,76.8836,0,0,0.1,22.3,,0.09,771
0:01:49,76.9428,0,0,0.1,22.3,,0.09,644
0:01:50,77.9626,0,0,0.1,22.3,,0.09,672
0:01:50,78.9681,0,0,0.1,22.3,,0.09,708
0:01:50,79.5123,0,0,0.1,22.3,,0.09,658
0:01:51,79.0306,0,0,0.1,22.3,,0.08,835
0:01:51,79.2393,0,0,0.1,22.3,,0.08,920
0:01:51,80.3213,0,0,0.1,22.3,,0.08,771
0:01:52,82.4856,0,0,0.1,22.3,,0.08,821
0:01:52,84.8176,0,0,0.1,22.3,,0.08,715
0:01:52,87.5657,0,0,0.1,22.3,,0.08,715
0:01:53,88.9944,0,0,0.1,22.3,,0.08,800
0:01:53,89.0736,0,0,0.1,22.3,,0.08,785
0:01:54,88.4695,0,0,0.1,22.3,,0.08,750
0:01:54,87.3362,0,0,0.1,22.3,,0.08,792
0:01:54,85.9599,0,0,0.1,22.5,,0.15,601
0:01:55,83.7755,0,0,0.1,22.5,,0.15,651
0:01:55,82.8958,0,0,0.1,22.5,,0.15,601
0:01:55,82.4629,0,0,0.1,22.5,,0.15,580
0:01:56,82.9187,0,0,0.1,22.5,,0.15,693
0:01:56,83.4028,0,0,0.1,22.5,,0.15,800
0:01:56,84.7218,0,0,0.1,22.5,,0.15,566
0:01:57,83.7755,0,0,0.1,22.5,,0.15,615
0:01:57,81.389,0,0,0.1,22.5,,0.15,559
0:01:57,78.4519,0,0,0.2,22.7,,0.24,601
0:01:58,75.8342,0,0,0.2,22.7,,0.24,651
0:01:58,73.4394,0,0,0.2,22.7,,0.24,608
0:01:59,71.8735,0,0,0.2,22.7,,0.24,651
0:01:59,71.2251,0,0,0.2,22.7,,0.24,665
0:01:59,71.0227,0,0,0.2,22.7,,0.24,686
0:02:00,70.9723,0,0,0.2,22.7,,0.24,722
0:02:00,71.0059,0,0,0.2,22.7,,0.24,729
0:02:00,71.2082,0,0,0.2,22.7,,0.24,835
0:02:01,71.3776,0,0,0.2,22.7,,0.24,559
0:02:01,71.5308,0,0,0.3,23,,0.38,630
0:02:01,71.6675,0,0,0.3,23,,0.38,644
0:02:02,71.7875,0,0,0.3,23,,0.38,764
0:02:02,71.9597,0,0,0.3,23,,0.38,835
0:02:02,72.1674,0,0,0.3,23,,0.38,665
0:02:03,72.4463,0,0,0.3,23,,0.38,686
0:02:03,73.4035,0,0,0.3,23,,0.38,807
0:02:04,74.7384,0,0,0.3,23,,0.38,587
0:02:04,75.6048,0,0,0.3,23,,0.38,608
0:02:04,76.2195,0,0,0.3,23,,0.38,658
0:02:05,76.2583,0,0,0.7,23.7,,0.94,722
0:02:05,75.339,0,0,0.7,23.7,,0.94,594
0:02:05,74.129,0,0,0.7,23.7,,0.94,842
0:02:06,73.3317,0,0,0.7,23.7,,0.94,821
0:02:06,73.1529,0,0,0.7,23.7,,0.94,693
0:02:06,73.6377,0,0,0.7,23.7,,0.94,941
0:02:07,74.7198,0,0,0.7,23.7,,0.94,842
0:02:07,75.5097,0,0,0.7,23.7,,0.94,821
0:02:07,76.1615,0,0,0.7,23.7,,0.94,821
0:02:08,76.9034,0,0,0.7,23.7,,0.94,800
0:02:08,78.2881,0,0,0.8,24.5,,1.24,899
0:02:09,79.7448,0,0,0.8,24.5,,1.24,792
0:02:09,80.9717,0,0,0.8,24.5,,1.24,757
0:02:09,82.5537,0,0,0.8,24.5,,1.24,736
0:02:10,84.1279,0,0,0.8,24.5,,1.24,835
0:02:10,85.0099,0,0,0.8,24.5,,1.24,821
0:02:10,85.8124,0,0,0.8,24.5,,1.24,778
0:02:11,87.5401,0,0,0.8,24.5,,1.24,672
0:02:11,87.9507,0,0,0.8,24.5,,1.24,814
0:02:11,87.1333,0,0,0.8,24.5,,1.24,807
0:02:12,85.3485,0,0,0.9,25.4,,1.5,955
0:02:12,84.0572,0,0,0.9,25.4,,1.5,708
0:02:12,83.1025,0,0,0.9,25.4,,1.5,630
0:02:13,83.4725,0,0,0.9,25.4,,1.5,686
0:02:13,84.507,0,0,0.9,25.4,,1.5,750
0:02:14,85.3728,0,0,0.9,25.4,,1.5,665
0:02:14,85.8124,0,0,0.9,25.4,,1.5,693
0:02:14,85.9599,0,0,0.9,25.4,,1.5,814
0:02:15,84.9618,0,0,0.9,25.4,,1.5,764
0:02:15,83.4492,0,0,0.9,25.4,,1.5,955
0:02:15,83.1025,0,0,1.1,26.5,,1.9,1033
0:02:16,84.0807,0,0,1.1,26.5,,1.9,736
0:02:16,85.7633,0,0,1.1,26.5,,1.9,651
0:02:16,88.1834,0,0,1.1,26.5,,1.9,580
0:02:17,91.1023,0,0,1.1,26.5,,1.9,601
0:02:17,93.5745,0,0,1.1,26.5,,1.9,778
0:02:17,94.2211,0,0,1.1,26.5,,1.9,545
0:02:18,93.7207,0,0,1.1,26.5,,1.9,700
0:02:18,93.4871,0,0,1.1,26.5,,1.9,608
0:02:19,93.3707,0,0,1.1,26.5,,1.9,722
0:02:19,93.5162,0,0,1.2,27.7,,2.38,792
0:02:19,92.6784,0,0,1.2,27.7,,2.38,764
0:02:20,92.8793,0,0,1.2,27.7,,2.38,615
0:02:20,93.6037,0,0,1.2,27.7,,2.38,608
0:02:20,94.0734,0,0,1.2,27.7,,2.38,750
0:02:21,94.399,0,0,1.2,27.7,,2.38,962
0:02:21,95.4198,0,0,1.2,27.7,,2.38,665
0:02:21,94.0734,0,0,1.2,27.7,,2.38,637
0:02:22,91.659,0,0,1.2,27.7,,2.38,559
0:02:22,89.3389,0,0,1.2,27.7,,2.38,587
0:02:22,86.3558,0,0,0.1,27.7,,0.07,601
0:02:23,83.9161,0,0,0.1,27.7,,0.07,644
0:02:23,82.7815,0,0,0.1,27.7,,0.07,552
0:02:24,81.4332,0,0,0.1,27.7,,0.07,644
0:02:24,80.0213,0,0,0.1,27.7,,0.07,580
0:02:24,78.9474,0,0,0.1,27.7,,0.07,658
0:02:25,77.4194,0,0,0.1,27.7,,0.07,679
0:02:25,73.4214,0,0,0.1,27.7,,0.07,693
0:02:25,69.3001,0,0,0.1,27.7,,0.07,750
0:02:26,67.6895,0,0,0.1,27.7,,0.07,715
0:02:26,66.83,0,0,0.1,27.8,,0.1,792
0:02:26,67.904,0,0,0.1,27.8,,0.1,700
0:02:27,72.0634,0,0,0.1,27.8,,0.1,686
0:02:27,77.2002,0,0,0.1,27.8,,0.1,531
0:02:27,79.9148,0,0,0.1,27.8,,0.1,601
0:02:28,81.6327,0,0,0.1,27.8,,0.1,651
0:02:28,81.2568,0,0,0.1,27.8,,0.1,630
0:02:29,79.9148,0,0,0.1,27.8,,0.1,715
0:02:29,78.2269,0,0,0.1,27.8,,0.1,715
0:02:29,76.4137,0,0,0.1,27.8,,0.1,715
0:02:30,75.9301,0,0,0.1,28,,0.14,722
0:02:30,75.4148,0,0,0.1,28,,0.14,729
0:02:30,74.8877,0,0,0.1,28,,0.14,700
0:02:31,75.358,0,0,0.1,28,,0.14,708
0:02:31,76.7656,0,0,0.1,28,,0.14,708
0:02:31,77.6398,0,0,0.1,28,,0.14,700
0:02:32,78.3699,0,0,0.1,28,,0.14,722
0:02:32,80.3213,0,0,0.1,28,,0.14,722
0:02:32,82.1243,0,0,0.1,28,,0.14,750
0:02:33,83.3797,0,0,0.1,28,,0.14,750
0:02:33,84.3645,0,0,0.1,28.1,,0.12,623
0:02:34,84.5309,0,0,0.1,28.1,,0.12,792
0:02:34,83.7755,0,0,0.1,28.1,,0.12,771
0:02:34,84.9858,0,0,0.1,28.1,,0.12,736
0:02:35,87.2854,0,0,0.1,28.1,,0.12,814
0:02:35,89.1266,0,0,0.1,28.1,,0.12,623
0:02:35,91.352,0,0,0.1,28.1,,0.12,708
0:02:36,91.7431,0,0,0.1,28.1,,0.12,587
0:02:36,89.8473,0,0,0.1,28.1,,0.12,538
0:02:36,86.6802,0,0,0.1,28.1,,0.12,771
0:02:37,84.1279,0,0,0.3,28.4,,0.35,856
0:02:37,81.6104,0,0,0.3,28.4,,0.35,764
0:02:37,79.9148,0,0,0.3,28.4,,0.35,899
0:02:38,78.1047,0,0,0.3,28.4,,0.35,736
0:02:38,76.7853,0,0,0.3,28.4,,0.35,658
0:02:39,75.7002,0,0,0.3,28.4,,0.35,722
0:02:39,73.5474,0,0,0.3,28.4,,0.35,778
0:02:39,71.0059,0,0,0.3,28.4,,0.35,623
0:02:40,69.9953,0,0,0.3,28.4,,0.35,580
0:02:40,69.4605,0,0,0.3,28.4,,0.35,828
0:02:40,69.0767,0,0,0.1,28.5,,0.08,955
0:02:41,71.0227,0,0,0.1,28.5,,0.08,665
0:02:41,74.3863,0,0,0.1,28.5,,0.08,899
0:02:41,75.2823,0,0,0.1,28.5,,0.08,750
0:02:42,74.8503,0,0,0.1,28.5,,0.08,679
0:02:42,74.3126,0,0,0.1,28.5,,0.08,623
0:02:42,72.6568,0,0,0.1,28.5,,0.08,651
0:02:43,70.5384,0,0,0.1,28.5,,0.08,743
0:02:43,70.2576,0,0,0.1,28.5,,0.08,948
0:02:44,70.7047,0,0,0.1,28.5,,0.08,778
0:02:44,71.1069,0,0,0.1,28.5,,0.08,934
0:02:44,72.7096,0,0,0.1,28.5,,0.08,778
